source,title,experience,location,remote_type,salary_usd,skills_standardized
ai_job_market,data engineer,mid,canada,onsite,103968.0,cloud_computing;python;sql
ai_job_market,machine learning engineer,senior,singapore,hybrid,136724.0,unknown
ai_job_market,data engineer,entry,australia,onsite,61647.0,machine_learning;python;sql
ai_job_market,data analyst,senior,germany,hybrid,132696.0,machine_learning;python;sql
ai_job_market,data scientist,entry,uk,hybrid,88263.0,machine_learning
ai_job_market,ai engineer,senior,india,hybrid,148924.0,cloud_computing
ai_job_market,data engineer,entry,australia,remote,54008.0,python
ai_job_market,machine learning engineer,entry,singapore,onsite,132538.0,cloud_computing;deep_learning;machine_learning;python;sql
ai_job_market,data engineer,entry,uk,hybrid,75305.0,cloud_computing;deep_learning;sql
ai_job_market,data engineer,mid,germany,remote,134005.0,cloud_computing;deep_learning;machine_learning
ai_job_market,data scientist,mid,singapore,onsite,96096.0,cloud_computing;deep_learning;sql
ai_job_market,machine learning engineer,mid,canada,onsite,127398.0,machine_learning
ai_job_market,ai engineer,entry,singapore,onsite,105552.0,deep_learning;python;sql
ai_job_market,business analyst,entry,usa,hybrid,79175.0,cloud_computing;machine_learning;python;sql
ai_job_market,business analyst,senior,uk,onsite,128383.0,cloud_computing;deep_learning;sql
ai_job_market,machine learning engineer,senior,usa,onsite,139538.0,python
ai_job_market,business analyst,senior,india,remote,126078.0,cloud_computing;machine_learning;python;sql
ai_job_market,machine learning engineer,mid,singapore,onsite,129803.0,cloud_computing;sql
ai_job_market,data engineer,entry,singapore,remote,84117.0,machine_learning;python;sql
ai_job_market,business analyst,entry,singapore,remote,96509.0,cloud_computing;machine_learning
ai_job_market,data engineer,senior,canada,remote,120406.0,cloud_computing;machine_learning;sql
ai_job_market,machine learning engineer,mid,india,hybrid,127566.0,cloud_computing;python;sql
ai_job_market,data analyst,senior,uk,remote,141524.0,cloud_computing;deep_learning;machine_learning;python
ai_job_market,data analyst,mid,uk,remote,80807.0,cloud_computing;sql
ai_job_market,data engineer,mid,india,remote,108558.0,machine_learning;python;sql
ai_job_market,ai engineer,senior,canada,remote,156715.0,machine_learning;python;sql
ai_job_market,data engineer,mid,australia,hybrid,81447.0,cloud_computing;python;sql
ai_job_market,business analyst,senior,australia,onsite,120808.0,cloud_computing;deep_learning
ai_job_market,data engineer,entry,uk,hybrid,87483.0,deep_learning
ai_job_market,data engineer,entry,usa,onsite,47971.0,python
ai_job_market,data scientist,mid,india,remote,88307.0,cloud_computing
ai_job_market,data analyst,mid,canada,remote,119169.0,cloud_computing;deep_learning;machine_learning
ai_job_market,data analyst,senior,uk,hybrid,145877.0,cloud_computing;machine_learning;python;sql
ai_job_market,data analyst,senior,singapore,onsite,120464.0,cloud_computing;deep_learning;sql
ai_job_market,business analyst,entry,india,hybrid,96124.0,cloud_computing;deep_learning;sql
ai_job_market,business analyst,senior,uk,onsite,127478.0,cloud_computing;machine_learning
ai_job_market,ai engineer,mid,singapore,hybrid,134021.0,machine_learning;python;sql
ai_job_market,ai engineer,entry,germany,onsite,123339.0,deep_learning;machine_learning;sql
ai_job_market,machine learning engineer,mid,germany,onsite,140929.0,cloud_computing;machine_learning;python;sql
ai_job_market,ai engineer,senior,australia,onsite,139282.0,unknown
ai_job_market,machine learning engineer,senior,usa,hybrid,138398.0,sql
ai_job_market,machine learning engineer,entry,usa,onsite,139323.0,cloud_computing;deep_learning;sql
ai_job_market,data analyst,entry,uk,onsite,82984.0,cloud_computing;sql
ai_job_market,data engineer,entry,australia,remote,64589.0,cloud_computing;python;sql
ai_job_market,business analyst,mid,australia,remote,116155.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,ai engineer,mid,india,remote,136409.0,cloud_computing;deep_learning;python
ai_job_market,machine learning engineer,senior,canada,remote,165247.0,cloud_computing;deep_learning;python;sql
ai_job_market,data engineer,mid,germany,remote,127697.0,deep_learning;machine_learning;python
ai_job_market,business analyst,senior,canada,remote,142148.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,business analyst,entry,singapore,remote,51998.0,python;sql
ai_job_market,data engineer,senior,usa,remote,135935.0,cloud_computing;deep_learning;machine_learning;python
ai_job_market,data analyst,senior,canada,hybrid,114462.0,cloud_computing;python;sql
ai_job_market,ai engineer,mid,singapore,onsite,137240.0,cloud_computing;machine_learning;python;sql
ai_job_market,data scientist,entry,canada,hybrid,46644.0,sql
ai_job_market,ai engineer,senior,uk,hybrid,162158.0,cloud_computing;machine_learning
ai_job_market,data engineer,mid,germany,hybrid,89306.0,deep_learning
ai_job_market,ai engineer,mid,uk,hybrid,120941.0,cloud_computing;python;sql
ai_job_market,data scientist,senior,usa,onsite,102833.0,python
ai_job_market,ai engineer,mid,canada,remote,113637.0,python
ai_job_market,data engineer,mid,usa,onsite,93569.0,python;sql
ai_job_market,data scientist,senior,australia,remote,121773.0,cloud_computing;deep_learning;python;sql
ai_job_market,business analyst,mid,usa,onsite,116360.0,cloud_computing;deep_learning;machine_learning
ai_job_market,data engineer,mid,usa,remote,103864.0,cloud_computing;deep_learning;sql
ai_job_market,business analyst,senior,germany,remote,144386.0,cloud_computing;deep_learning;python
ai_job_market,data analyst,senior,germany,onsite,153750.0,deep_learning;machine_learning;sql
ai_job_market,ai engineer,mid,singapore,hybrid,142155.0,deep_learning;machine_learning;python;sql
ai_job_market,ai engineer,senior,canada,onsite,164677.0,cloud_computing;machine_learning;sql
ai_job_market,data analyst,entry,singapore,hybrid,70861.0,cloud_computing;machine_learning;python
ai_job_market,data scientist,entry,germany,onsite,73956.0,cloud_computing;deep_learning;python
ai_job_market,machine learning engineer,entry,india,hybrid,109082.0,deep_learning;python
ai_job_market,data scientist,senior,australia,hybrid,104627.0,unknown
ai_job_market,data scientist,entry,canada,hybrid,79081.0,cloud_computing;machine_learning;python
ai_job_market,data analyst,entry,uk,hybrid,63138.0,deep_learning;python;sql
ai_job_market,machine learning engineer,senior,uk,remote,168899.0,cloud_computing;sql
ai_job_market,data engineer,entry,australia,remote,89056.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,data scientist,mid,india,hybrid,94642.0,deep_learning
ai_job_market,data engineer,senior,australia,hybrid,127235.0,cloud_computing;machine_learning;python
ai_job_market,data analyst,entry,singapore,hybrid,84281.0,deep_learning;machine_learning;sql
ai_job_market,business analyst,mid,singapore,remote,76681.0,unknown
ai_job_market,ai engineer,senior,usa,onsite,185979.0,cloud_computing;machine_learning;sql
ai_job_market,data scientist,mid,uk,remote,87639.0,machine_learning;python
ai_job_market,data engineer,senior,australia,hybrid,107841.0,cloud_computing;python;sql
ai_job_market,data scientist,senior,australia,onsite,130974.0,deep_learning;machine_learning
ai_job_market,data scientist,senior,canada,hybrid,122693.0,cloud_computing;deep_learning;sql
ai_job_market,business analyst,mid,singapore,remote,96627.0,cloud_computing;machine_learning
ai_job_market,data scientist,entry,india,hybrid,80622.0,deep_learning;machine_learning
ai_job_market,data scientist,entry,india,remote,84603.0,machine_learning;python
ai_job_market,data scientist,senior,canada,onsite,119576.0,python;sql
ai_job_market,machine learning engineer,mid,canada,remote,126001.0,deep_learning;python;sql
ai_job_market,data scientist,entry,germany,remote,86297.0,machine_learning;python
ai_job_market,data analyst,entry,canada,onsite,55066.0,cloud_computing;sql
ai_job_market,business analyst,mid,canada,remote,103264.0,cloud_computing;machine_learning;python
ai_job_market,machine learning engineer,senior,singapore,onsite,150734.0,machine_learning;sql
ai_job_market,machine learning engineer,entry,singapore,remote,131605.0,cloud_computing;deep_learning;sql
ai_job_market,data analyst,senior,australia,remote,123432.0,cloud_computing;machine_learning;python
ai_job_market,data scientist,entry,singapore,hybrid,81167.0,machine_learning;python
ai_job_market,machine learning engineer,entry,uk,hybrid,133992.0,cloud_computing;deep_learning
ai_job_market,data engineer,entry,usa,onsite,64499.0,cloud_computing;sql
ai_job_market,data engineer,entry,uk,hybrid,63183.0,deep_learning;sql
ai_job_market,data scientist,mid,canada,onsite,86754.0,deep_learning;sql
ai_job_market,ai engineer,mid,uk,onsite,126412.0,machine_learning;python
ai_job_market,data engineer,entry,australia,onsite,90969.0,cloud_computing;deep_learning;machine_learning
ai_job_market,data engineer,mid,uk,onsite,93033.0,machine_learning
ai_job_market,data engineer,mid,canada,remote,101990.0,cloud_computing;python;sql
ai_job_market,business analyst,mid,australia,onsite,97644.0,cloud_computing;deep_learning;sql
ai_job_market,data analyst,senior,india,remote,119053.0,machine_learning;sql
ai_job_market,data scientist,entry,germany,onsite,78042.0,cloud_computing;machine_learning
ai_job_market,data engineer,mid,singapore,remote,70512.0,sql
ai_job_market,ai engineer,senior,uk,onsite,162365.0,cloud_computing;deep_learning;python
ai_job_market,machine learning engineer,mid,canada,hybrid,126801.0,cloud_computing
ai_job_market,data analyst,senior,india,hybrid,120192.0,cloud_computing;deep_learning;python;sql
ai_job_market,data scientist,entry,uk,remote,93199.0,cloud_computing;deep_learning
ai_job_market,data engineer,entry,australia,remote,71429.0,sql
ai_job_market,ai engineer,mid,uk,remote,141317.0,deep_learning;machine_learning;sql
ai_job_market,data engineer,senior,uk,onsite,136996.0,machine_learning;python
ai_job_market,data scientist,entry,uk,remote,85585.0,cloud_computing;deep_learning;machine_learning;python;sql
ai_job_market,data scientist,senior,canada,onsite,139703.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,machine learning engineer,mid,usa,remote,133081.0,machine_learning;python
ai_job_market,data scientist,senior,canada,onsite,113140.0,machine_learning
ai_job_market,machine learning engineer,entry,singapore,hybrid,97728.0,cloud_computing
ai_job_market,data analyst,entry,uk,onsite,78161.0,deep_learning;machine_learning;python;sql
ai_job_market,ai engineer,entry,germany,remote,118911.0,cloud_computing;machine_learning
ai_job_market,data engineer,senior,usa,hybrid,132382.0,deep_learning;machine_learning;python
ai_job_market,machine learning engineer,entry,india,remote,114704.0,cloud_computing;deep_learning;python
ai_job_market,data scientist,entry,germany,hybrid,87708.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,business analyst,mid,canada,remote,105156.0,machine_learning
ai_job_market,data analyst,entry,germany,remote,74369.0,sql
ai_job_market,ai engineer,mid,canada,onsite,138767.0,cloud_computing;machine_learning
ai_job_market,data scientist,mid,uk,remote,109344.0,deep_learning;machine_learning;python;sql
ai_job_market,machine learning engineer,mid,canada,onsite,157328.0,cloud_computing;deep_learning;machine_learning;python
ai_job_market,business analyst,mid,germany,remote,118661.0,cloud_computing;machine_learning;python;sql
ai_job_market,machine learning engineer,mid,canada,hybrid,141299.0,cloud_computing
ai_job_market,data analyst,senior,india,hybrid,120277.0,cloud_computing;machine_learning;sql
ai_job_market,ai engineer,senior,australia,remote,135815.0,python;sql
ai_job_market,business analyst,senior,india,remote,109500.0,cloud_computing
ai_job_market,data scientist,senior,india,remote,138309.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,machine learning engineer,mid,usa,onsite,140204.0,cloud_computing;deep_learning;sql
ai_job_market,ai engineer,entry,uk,hybrid,91795.0,python;sql
ai_job_market,machine learning engineer,entry,canada,hybrid,132124.0,cloud_computing;deep_learning;machine_learning;python
ai_job_market,ai engineer,senior,singapore,onsite,167603.0,deep_learning;machine_learning;python;sql
ai_job_market,data engineer,mid,usa,onsite,100069.0,deep_learning;machine_learning;sql
ai_job_market,data engineer,entry,uk,hybrid,74938.0,cloud_computing;deep_learning;python;sql
ai_job_market,data scientist,senior,singapore,remote,147276.0,deep_learning;machine_learning
ai_job_market,data analyst,mid,canada,hybrid,103534.0,cloud_computing;deep_learning;python;sql
ai_job_market,data analyst,senior,india,remote,124957.0,cloud_computing;machine_learning;sql
ai_job_market,data analyst,entry,germany,hybrid,79554.0,cloud_computing;machine_learning;python
ai_job_market,data analyst,senior,singapore,hybrid,131022.0,deep_learning;machine_learning;sql
ai_job_market,ai engineer,senior,germany,remote,190812.0,deep_learning;machine_learning
ai_job_market,machine learning engineer,senior,uk,onsite,183734.0,cloud_computing;deep_learning;sql
ai_job_market,business analyst,senior,singapore,remote,143075.0,cloud_computing;deep_learning;machine_learning
ai_job_market,data scientist,mid,germany,remote,116868.0,cloud_computing;deep_learning;python
ai_job_market,business analyst,mid,australia,onsite,108172.0,deep_learning
ai_job_market,data analyst,entry,singapore,remote,93167.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,ai engineer,entry,canada,onsite,108417.0,deep_learning;python
ai_job_market,ai engineer,mid,singapore,remote,142793.0,deep_learning;machine_learning;python;sql
